"Plot Title: Pine Creek South"
"#","Date Time, GMT-06:00","Avg: Temperature, °F (LGR S/N: 10719012)","Coupler Detached (LGR S/N: 10719012)","Coupler Attached (LGR S/N: 10719012)","Host Connected (LGR S/N: 10719012)","Stopped (LGR S/N: 10719012)","End Of File (LGR S/N: 10719012)"
5540,07/26/16 01:00:00 PM,76.845,,,,,
5541,07/26/16 02:00:00 PM,79.910,,,,,
5542,07/26/16 03:00:00 PM,82.542,,,,,
5543,07/26/16 04:00:00 PM,82.098,,,,,
5544,07/26/16 05:00:00 PM,79.931,,,,,
5545,07/26/16 06:00:00 PM,77.771,,,,,
5546,07/26/16 07:00:00 PM,75.822,,,,,
5547,07/26/16 08:00:00 PM,72.892,,,,,
5548,07/26/16 09:00:00 PM,69.075,,,,,
5549,07/26/16 10:00:00 PM,68.260,,,,,
5550,07/26/16 11:00:00 PM,67.821,,,,,
5551,07/27/16 12:00:00 AM,66.782,,,,,
5552,07/27/16 01:00:00 AM,65.733,,,,,
5553,07/27/16 02:00:00 AM,65.102,,,,,
5554,07/27/16 03:00:00 AM,65.145,,,,,
5555,07/27/16 04:00:00 AM,65.049,,,,,
5556,07/27/16 05:00:00 AM,64.803,,,,,
5557,07/27/16 06:00:00 AM,64.546,,,,,
5558,07/27/16 07:00:00 AM,64.749,,,,,
5559,07/27/16 08:00:00 AM,65.124,,,,,
5560,07/27/16 09:00:00 AM,65.819,,,,,
5561,07/27/16 10:00:00 AM,67.253,,,,,
5562,07/27/16 11:00:00 AM,69.675,,,,,
5563,07/27/16 12:00:00 PM,71.780,,,,,
5564,07/27/16 01:00:00 PM,74.229,,,,,
5565,07/27/16 02:00:00 PM,77.488,,,,,
5566,07/27/16 03:00:00 PM,79.931,,,,,
5567,07/27/16 04:00:00 PM,78.482,,,,,
5568,07/27/16 05:00:00 PM,76.018,,,,,
5569,07/27/16 06:00:00 PM,73.592,,,,,
5570,07/27/16 07:00:00 PM,71.565,,,,,
5571,07/27/16 08:00:00 PM,70.222,,,,,
5572,07/27/16 09:00:00 PM,69.160,,,,,
5573,07/27/16 10:00:00 PM,68.377,,,,,
5574,07/27/16 11:00:00 PM,67.446,,,,,
5575,07/28/16 12:00:00 AM,66.440,,,,,
5576,07/28/16 01:00:00 AM,65.648,,,,,
5577,07/28/16 02:00:00 AM,65.070,,,,,
5578,07/28/16 03:00:00 AM,64.449,,,,,
5579,07/28/16 04:00:00 AM,64.043,,,,,
5580,07/28/16 05:00:00 AM,63.733,,,,,
5581,07/28/16 06:00:00 AM,63.294,,,,,
5582,07/28/16 07:00:00 AM,63.230,,,,,
5583,07/28/16 08:00:00 AM,63.336,,,,,
5584,07/28/16 09:00:00 AM,63.326,,,,,
5585,07/28/16 10:00:00 AM,62.973,,,,,
5586,07/28/16 11:00:00 AM,64.182,,,,,
5587,07/28/16 12:00:00 PM,67.521,,,,,
5588,07/28/16 01:00:00 PM,70.136,,,,,
5589,07/28/16 02:00:00 PM,71.189,,,,,
5590,07/28/16 03:00:00 PM,74.381,,,,,
5591,07/28/16 04:00:00 PM,75.084,,,,,
5592,07/28/16 05:00:00 PM,73.408,,,,,
5593,07/28/16 06:00:00 PM,71.189,,,,,
5594,07/28/16 07:00:00 PM,69.589,,,,,
5595,07/28/16 08:00:00 PM,68.089,,,,,
5596,07/28/16 09:00:00 PM,66.825,,,,,
5597,07/28/16 10:00:00 PM,65.819,,,,,
5598,07/28/16 11:00:00 PM,64.770,,,,,
5599,07/29/16 12:00:00 AM,63.893,,,,,
5600,07/29/16 01:00:00 AM,63.091,,,,,
5601,07/29/16 02:00:00 AM,62.299,,,,,
5602,07/29/16 03:00:00 AM,61.462,,,,,
5603,07/29/16 04:00:00 AM,61.258,,,,,
5604,07/29/16 05:00:00 AM,61.848,,,,,
5605,07/29/16 06:00:00 AM,61.869,,,,,
5606,07/29/16 07:00:00 AM,62.223,,,,,
5607,07/29/16 08:00:00 AM,62.619,,,,,
5608,07/29/16 09:00:00 AM,63.079,,,,,
5609,07/29/16 10:00:00 AM,64.953,,,,,
5610,07/29/16 11:00:00 AM,67.328,,,,,
5611,07/29/16 12:00:00 PM,69.729,,,,,
5612,07/29/16 01:00:00 PM,72.750,,,,,
5613,07/29/16 02:00:00 PM,74.413,,,,,
5614,07/29/16 03:00:00 PM,72.912,,,,,
5615,07/29/16 04:00:00 PM,74.045,,,,,
5616,07/29/16 05:00:00 PM,73.181,,,,,
5617,07/29/16 06:00:00 PM,71.479,,,,,
5618,07/29/16 07:00:00 PM,69.847,,,,,
5619,07/29/16 08:00:00 PM,67.671,,,,,
5620,07/29/16 09:00:00 PM,66.419,,,,,
5621,07/29/16 10:00:00 PM,65.519,,,,,
5622,07/29/16 11:00:00 PM,64.599,,,,,
5623,07/30/16 12:00:00 AM,63.786,,,,,
5624,07/30/16 01:00:00 AM,62.833,,,,,
5625,07/30/16 02:00:00 AM,62.041,,,,,
5626,07/30/16 03:00:00 AM,61.258,,,,,
5627,07/30/16 04:00:00 AM,60.604,,,,,
5628,07/30/16 05:00:00 AM,60.260,,,,,
5629,07/30/16 06:00:00 AM,60.249,,,,,
5630,07/30/16 07:00:00 AM,60.968,,,,,
5631,07/30/16 08:00:00 AM,62.201,,,,,
5632,07/30/16 09:00:00 AM,63.272,,,,,
5633,07/30/16 10:00:00 AM,65.380,,,,,
5634,07/30/16 11:00:00 AM,67.650,,,,,
5635,07/30/16 12:00:00 PM,70.190,,,,,
5636,07/30/16 01:00:00 PM,73.020,,,,,
5637,07/30/16 02:00:00 PM,75.724,,,,,
5638,07/30/16 03:00:00 PM,77.531,,,,,
5639,07/30/16 04:00:00 PM,76.604,,,,,
5640,07/30/16 05:00:00 PM,74.619,,,,,
5641,07/30/16 06:00:00 PM,72.675,,,,,
5642,07/30/16 07:00:00 PM,71.254,,,,,
5643,07/30/16 08:00:00 PM,70.082,,,,,
5644,07/30/16 09:00:00 PM,69.053,,,,,
5645,07/30/16 10:00:00 PM,68.453,,,,,
5646,07/30/16 11:00:00 PM,68.184,,,,,
5647,07/31/16 12:00:00 AM,67.200,,,,,
5648,07/31/16 01:00:00 AM,66.204,,,,,
5649,07/31/16 02:00:00 AM,65.552,,,,,
5650,07/31/16 03:00:00 AM,65.038,,,,,
5651,07/31/16 04:00:00 AM,64.557,,,,,
5652,07/31/16 05:00:00 AM,64.407,,,,,
5653,07/31/16 06:00:00 AM,64.310,,,,,
5654,07/31/16 07:00:00 AM,64.738,,,,,
5655,07/31/16 08:00:00 AM,65.733,,,,,
5656,07/31/16 09:00:00 AM,67.082,,,,,
5657,07/31/16 10:00:00 AM,68.431,,,,,
5658,07/31/16 11:00:00 AM,70.083,,,,,
5659,07/31/16 12:00:00 PM,72.449,,,,,
5660,07/31/16 01:00:00 PM,75.628,,,,,
5661,07/31/16 02:00:00 PM,78.482,,,,,
5662,07/31/16 03:00:00 PM,80.746,,,,,
5663,07/31/16 04:00:00 PM,80.426,,,,,
5664,07/31/16 05:00:00 PM,78.712,,,,,
5665,07/31/16 06:00:00 PM,76.746,,,,,
5666,07/31/16 07:00:00 PM,75.627,,,,,
5667,07/31/16 08:00:00 PM,73.430,,,,,
5668,07/31/16 09:00:00 PM,71.985,,,,,
5669,07/31/16 10:00:00 PM,70.802,,,,,
5670,07/31/16 11:00:00 PM,69.696,,,,,
5671,08/01/16 12:00:00 AM,68.849,,,,,
5672,08/01/16 01:00:00 AM,68.067,,,,,
5673,08/01/16 02:00:00 AM,67.414,,,,,
5674,08/01/16 03:00:00 AM,66.782,,,,,
5675,08/01/16 04:00:00 AM,66.055,,,,,
5676,08/01/16 05:00:00 AM,65.305,,,,,
5677,08/01/16 06:00:00 AM,64.985,,,,,
5678,08/01/16 07:00:00 AM,65.402,,,,,
5679,08/01/16 08:00:00 AM,65.990,,,,,
5680,08/01/16 09:00:00 AM,66.622,,,,,
5681,08/01/16 10:00:00 AM,68.689,,,,,
5682,08/01/16 11:00:00 AM,70.705,,,,,
5683,08/01/16 12:00:00 PM,72.933,,,,,
5684,08/01/16 01:00:00 PM,76.084,,,,,
5685,08/01/16 02:00:00 PM,79.624,,,,,
5686,08/01/16 03:00:00 PM,81.631,,,,,
5687,08/01/16 04:00:00 PM,80.426,,,,,
5688,08/01/16 05:00:00 PM,78.362,,,,,
5689,08/01/16 06:00:00 PM,76.507,,,,,
5690,08/01/16 07:00:00 PM,74.727,,,,,
5691,08/01/16 08:00:00 PM,73.310,,,,,
5692,08/01/16 09:00:00 PM,72.146,,,,,
5693,08/01/16 10:00:00 PM,71.200,,,,,
5694,08/01/16 11:00:00 PM,70.125,,,,,
5695,08/02/16 12:00:00 AM,68.881,,,,,
5696,08/02/16 01:00:00 AM,67.821,,,,,
5697,08/02/16 02:00:00 AM,66.986,,,,,
5698,08/02/16 03:00:00 AM,66.825,,,,,
5699,08/02/16 04:00:00 AM,66.439,,,,,
5700,08/02/16 05:00:00 AM,65.616,,,,,
5701,08/02/16 06:00:00 AM,64.717,,,,,
5702,08/02/16 07:00:00 AM,65.402,,,,,
5703,08/02/16 08:00:00 AM,67.146,,,,,
5704,08/02/16 09:00:00 AM,68.613,,,,,
5705,08/02/16 10:00:00 AM,70.544,,,,,
5706,08/02/16 11:00:00 AM,72.481,,,,,
5707,08/02/16 12:00:00 PM,74.575,,,,,
5708,08/02/16 01:00:00 PM,77.063,,,,,
5709,08/02/16 02:00:00 PM,79.722,,,,,
5710,08/02/16 03:00:00 PM,81.133,,,,,
5711,08/02/16 04:00:00 PM,79.744,,,,,
5712,08/02/16 05:00:00 PM,77.367,,,,,
5713,08/02/16 06:00:00 PM,75.085,,,,,
5714,08/02/16 07:00:00 PM,72.502,,,,,
5715,08/02/16 08:00:00 PM,71.501,,,,,
5716,08/02/16 09:00:00 PM,69.911,,,,,
5717,08/02/16 10:00:00 PM,68.560,,,,,
5718,08/02/16 11:00:00 PM,67.403,,,,,
5719,08/03/16 12:00:00 AM,66.761,,,,,
5720,08/03/16 01:00:00 AM,66.194,,,,,
5721,08/03/16 02:00:00 AM,65.423,,,,,
5722,08/03/16 03:00:00 AM,64.525,,,,,
5723,08/03/16 04:00:00 AM,63.754,,,,,
5724,08/03/16 05:00:00 AM,64.150,,,,,
5725,08/03/16 06:00:00 AM,64.771,,,,,
5726,08/03/16 07:00:00 AM,65.616,,,,,
5727,08/03/16 08:00:00 AM,66.172,,,,,
5728,08/03/16 09:00:00 AM,66.654,,,,,
5729,08/03/16 10:00:00 AM,67.799,,,,,
5730,08/03/16 11:00:00 AM,69.492,,,,,
5731,08/03/16 12:00:00 PM,71.641,,,,,
5732,08/03/16 01:00:00 PM,73.958,,,,,
5733,08/03/16 02:00:00 PM,76.322,,,,,
5734,08/03/16 03:00:00 PM,77.640,,,,,
5735,08/03/16 04:00:00 PM,76.833,,,,,
5736,08/03/16 05:00:00 PM,75.290,,,,,
5737,08/03/16 06:00:00 PM,74.044,,,,,
5738,08/03/16 07:00:00 PM,73.246,,,,,
5739,08/03/16 08:00:00 PM,72.092,,,,,
5740,08/03/16 09:00:00 PM,70.533,,,,,
5741,08/03/16 10:00:00 PM,69.621,,,,,
5742,08/03/16 11:00:00 PM,69.182,,,,,
5743,08/04/16 12:00:00 AM,68.784,,,,,
5744,08/04/16 01:00:00 AM,68.592,,,,,
5745,08/04/16 02:00:00 AM,68.153,,,,,
5746,08/04/16 03:00:00 AM,66.611,,,,,
5747,08/04/16 04:00:00 AM,65.006,,,,,
5748,08/04/16 05:00:00 AM,63.700,,,,,
5749,08/04/16 06:00:00 AM,63.015,,,,,
5750,08/04/16 07:00:00 AM,62.929,,,,,
5751,08/04/16 08:00:00 AM,62.844,,,,,
5752,08/04/16 09:00:00 AM,62.940,,,,,
5753,08/04/16 10:00:00 AM,63.529,,,,,
5754,08/04/16 11:00:00 AM,64.781,,,,,
5755,08/04/16 12:00:00 PM,66.975,,,,,
5756,08/04/16 01:00:00 PM,69.192,,,,,
5757,08/04/16 02:00:00 PM,70.200,,,,,
5758,08/04/16 03:00:00 PM,70.372,,,,,
5759,08/04/16 04:00:00 PM,69.364,,,,,
5760,08/04/16 05:00:00 PM,69.096,,,,,
5761,08/04/16 06:00:00 PM,68.195,,,,,
5762,08/04/16 07:00:00 PM,67.264,,,,,
5763,08/04/16 08:00:00 PM,66.290,,,,,
5764,08/04/16 09:00:00 PM,65.358,,,,,
5765,08/04/16 10:00:00 PM,64.492,,,,,
5766,08/04/16 11:00:00 PM,63.722,,,,,
5767,08/05/16 12:00:00 AM,63.230,,,,,
5768,08/05/16 01:00:00 AM,62.951,,,,,
5769,08/05/16 02:00:00 AM,62.683,,,,,
5770,08/05/16 03:00:00 AM,62.137,,,,,
5771,08/05/16 04:00:00 AM,61.956,,,,,
5772,08/05/16 05:00:00 AM,61.902,,,,,
5773,08/05/16 06:00:00 AM,61.858,,,,,
5774,08/05/16 07:00:00 AM,62.233,,,,,
5775,08/05/16 08:00:00 AM,63.315,,,,,
5776,08/05/16 09:00:00 AM,64.407,,,,,
5777,08/05/16 10:00:00 AM,65.284,,,,,
5778,08/05/16 11:00:00 AM,65.894,,,,,
5779,08/05/16 12:00:00 PM,66.761,,,,,
5780,08/05/16 01:00:00 PM,66.749,,,,,
5781,08/05/16 02:00:00 PM,66.772,,,,,
5782,08/05/16 03:00:00 PM,67.147,,,,,
5783,08/05/16 04:00:00 PM,68.035,,,,,
5784,08/05/16 05:00:00 PM,67.799,,,,,
5785,08/05/16 06:00:00 PM,67.307,,,,,
5786,08/05/16 07:00:00 PM,66.182,,,,,
5787,08/05/16 08:00:00 PM,64.760,,,,,
5788,08/05/16 09:00:00 PM,63.262,,,,,
5789,08/05/16 10:00:00 PM,62.148,,,,,
5790,08/05/16 11:00:00 PM,61.547,,,,,
5791,08/06/16 12:00:00 AM,61.259,,,,,
5792,08/06/16 01:00:00 AM,61.408,,,,,
5793,08/06/16 02:00:00 AM,61.569,,,,,
5794,08/06/16 03:00:00 AM,61.548,,,,,
5795,08/06/16 04:00:00 AM,61.398,,,,,
5796,08/06/16 05:00:00 AM,61.162,,,,,
5797,08/06/16 06:00:00 AM,61.151,,,,,
5798,08/06/16 07:00:00 AM,61.451,,,,,
5799,08/06/16 08:00:00 AM,61.902,,,,,
5800,08/06/16 09:00:00 AM,62.019,,,,,
5801,08/06/16 10:00:00 AM,62.533,,,,,
5802,08/06/16 11:00:00 AM,62.790,,,,,
5803,08/06/16 12:00:00 PM,63.465,,,,,
5804,08/06/16 01:00:00 PM,63.861,,,,,
5805,08/06/16 02:00:00 PM,64.321,,,,,
5806,08/06/16 03:00:00 PM,64.760,,,,,
5807,08/06/16 04:00:00 PM,64.931,,,,,
5808,08/06/16 05:00:00 PM,64.845,,,,,
5809,08/06/16 06:00:00 PM,64.535,,,,,
5810,08/06/16 07:00:00 PM,64.043,,,,,
5811,08/06/16 08:00:00 PM,63.722,,,,,
5812,08/06/16 09:00:00 PM,63.486,,,,,
5813,08/06/16 10:00:00 PM,63.176,,,,,
5814,08/06/16 11:00:00 PM,62.951,,,,,
5815,08/07/16 12:00:00 AM,62.897,,,,,
5816,08/07/16 01:00:00 AM,62.812,,,,,
5817,08/07/16 02:00:00 AM,62.737,,,,,
5818,08/07/16 03:00:00 AM,62.672,,,,,
5819,08/07/16 04:00:00 AM,62.630,,,,,
5820,08/07/16 05:00:00 AM,62.587,,,,,
5821,08/07/16 06:00:00 AM,62.533,,,,,
5822,08/07/16 07:00:00 AM,62.609,,,,,
5823,08/07/16 08:00:00 AM,63.069,,,,,
5824,08/07/16 09:00:00 AM,63.636,,,,,
5825,08/07/16 10:00:00 AM,64.032,,,,,
5826,08/07/16 11:00:00 AM,64.931,,,,,
5827,08/07/16 12:00:00 PM,66.996,,,,,
5828,08/07/16 01:00:00 PM,68.603,,,,,
5829,08/07/16 02:00:00 PM,69.353,,,,,
5830,08/07/16 03:00:00 PM,70.512,,,,,
5831,08/07/16 04:00:00 PM,70.523,,,,,
5832,08/07/16 05:00:00 PM,69.642,,,,,
5833,08/07/16 06:00:00 PM,68.967,,,,,
5834,08/07/16 07:00:00 PM,67.896,,,,,
5835,08/07/16 08:00:00 PM,66.836,,,,,
5836,08/07/16 09:00:00 PM,66.258,,,,,
5837,08/07/16 10:00:00 PM,65.638,,,,,
5838,08/07/16 11:00:00 PM,65.081,,,,,
5839,08/08/16 12:00:00 AM,65.102,,,,,
5840,08/08/16 01:00:00 AM,65.102,,,,,
5841,08/08/16 02:00:00 AM,65.038,,,,,
5842,08/08/16 03:00:00 AM,64.909,,,,,
5843,08/08/16 04:00:00 AM,64.791,,,,,
5844,08/08/16 05:00:00 AM,64.546,,,,,
5845,08/08/16 06:00:00 AM,64.353,,,,,
5846,08/08/16 07:00:00 AM,64.524,,,,,
5847,08/08/16 08:00:00 AM,64.728,,,,,
5848,08/08/16 09:00:00 AM,65.327,,,,,
5849,08/08/16 10:00:00 AM,66.419,,,,,
5850,08/08/16 11:00:00 AM,67.574,,,,,
5851,08/08/16 12:00:00 PM,69.407,,,,,
5852,08/08/16 01:00:00 PM,72.017,,,,,
5853,08/08/16 02:00:00 PM,75.573,,,,,
5854,08/08/16 03:00:00 PM,77.880,,,,,
5855,08/08/16 04:00:00 PM,76.724,,,,,
5856,08/08/16 05:00:00 PM,75.225,,,,,
5857,08/08/16 06:00:00 PM,73.850,,,,,
5858,08/08/16 07:00:00 PM,72.362,,,,,
5859,08/08/16 08:00:00 PM,71.060,,,,,
5860,08/08/16 09:00:00 PM,70.093,,,,,
5861,08/08/16 10:00:00 PM,69.224,,,,,
5862,08/08/16 11:00:00 PM,68.581,,,,,
5863,08/09/16 12:00:00 AM,68.045,,,,,
5864,08/09/16 01:00:00 AM,67.660,,,,,
5865,08/09/16 02:00:00 AM,67.371,,,,,
5866,08/09/16 03:00:00 AM,67.092,,,,,
5867,08/09/16 04:00:00 AM,67.060,,,,,
5868,08/09/16 05:00:00 AM,67.199,,,,,
5869,08/09/16 06:00:00 AM,67.136,,,,,
5870,08/09/16 07:00:00 AM,67.307,,,,,
5871,08/09/16 08:00:00 AM,67.424,,,,,
5872,08/09/16 09:00:00 AM,67.746,,,,,
5873,08/09/16 10:00:00 AM,68.945,,,,,
5874,08/09/16 11:00:00 AM,70.953,,,,,
5875,08/09/16 12:00:00 PM,73.171,,,,,
5876,08/09/16 01:00:00 PM,75.052,,,,,
5877,08/09/16 02:00:00 PM,77.455,,,,,
5878,08/09/16 03:00:00 PM,78.788,,,,,
5879,08/09/16 04:00:00 PM,77.203,,,,,
5880,08/09/16 05:00:00 PM,75.963,,,,,
5881,08/09/16 06:00:00 PM,74.358,,,,,
5882,08/09/16 07:00:00 PM,72.965,,,,,
5883,08/09/16 08:00:00 PM,71.942,,,,,
5884,08/09/16 09:00:00 PM,71.114,,,,,
5885,08/09/16 10:00:00 PM,70.490,,,,,
5886,08/09/16 11:00:00 PM,69.836,,,,,
5887,08/10/16 12:00:00 AM,69.321,,,,,
5888,08/10/16 01:00:00 AM,68.817,,,,,
5889,08/10/16 02:00:00 AM,68.335,,,,,
5890,08/10/16 03:00:00 AM,67.959,,,,,
5891,08/10/16 04:00:00 AM,67.585,,,,,
5892,08/10/16 05:00:00 AM,67.189,,,,,
5893,08/10/16 06:00:00 AM,66.900,,,,,
5894,08/10/16 07:00:00 AM,66.943,,,,,
5895,08/10/16 08:00:00 AM,67.243,,,,,
5896,08/10/16 09:00:00 AM,67.853,,,,,
5897,08/10/16 10:00:00 AM,69.278,,,,,
5898,08/10/16 11:00:00 AM,71.318,,,,,
5899,08/10/16 12:00:00 PM,73.278,,,,,
5900,08/10/16 01:00:00 PM,75.280,,,,,
5901,08/10/16 02:00:00 PM,77.793,,,,,
5902,08/10/16 03:00:00 PM,79.051,,,,,
5903,08/10/16 04:00:00 PM,77.771,,,,,
5904,08/10/16 05:00:00 PM,76.354,,,,,
5905,08/10/16 06:00:00 PM,75.052,,,,,
5906,08/10/16 07:00:00 PM,73.278,,,,,
5907,08/10/16 08:00:00 PM,71.565,,,,,
5908,08/10/16 09:00:00 PM,70.577,,,,,
5909,08/10/16 10:00:00 PM,69.557,,,,,
5910,08/10/16 11:00:00 PM,68.463,,,,,
5911,08/11/16 12:00:00 AM,67.949,,,,,
5912,08/11/16 01:00:00 AM,67.639,,,,,
5913,08/11/16 02:00:00 AM,66.911,,,,,
5914,08/11/16 03:00:00 AM,65.990,,,,,
5915,08/11/16 04:00:00 AM,64.824,,,,,
5916,08/11/16 05:00:00 AM,63.733,,,,,
5917,08/11/16 06:00:00 AM,63.251,,,,,
5918,08/11/16 07:00:00 AM,64.021,,,,,
5919,08/11/16 08:00:00 AM,64.942,,,,,
5920,08/11/16 09:00:00 AM,65.969,,,,,
5921,08/11/16 10:00:00 AM,66.825,,,,,
5922,08/11/16 11:00:00 AM,67.296,,,,,
5923,08/11/16 12:00:00 PM,67.928,,,,,
5924,08/11/16 01:00:00 PM,68.881,,,,,
5925,08/11/16 02:00:00 PM,71.104,,,,,
5926,08/11/16 03:00:00 PM,74.142,,,,,
5927,08/11/16 04:00:00 PM,74.099,,,,,
5928,08/11/16 05:00:00 PM,72.685,,,,,
5929,08/11/16 06:00:00 PM,71.694,,,,,
5930,08/11/16 07:00:00 PM,70.384,,,,,
5931,08/11/16 08:00:00 PM,68.239,,,,,
5932,08/11/16 09:00:00 PM,66.857,,,,,
5933,08/11/16 10:00:00 PM,66.258,,,,,
5934,08/11/16 11:00:00 PM,65.402,,,,,
5935,08/12/16 12:00:00 AM,64.043,,,,,
5936,08/12/16 01:00:00 AM,63.133,,,,,
5937,08/12/16 02:00:00 AM,62.662,,,,,
5938,08/12/16 03:00:00 AM,62.009,,,,,
5939,08/12/16 04:00:00 AM,61.215,,,,,
5940,08/12/16 05:00:00 AM,60.314,,,,,
5941,08/12/16 06:00:00 AM,59.487,,,,,
5942,08/12/16 07:00:00 AM,59.594,,,,,
5943,08/12/16 08:00:00 AM,60.400,,,,,
5944,08/12/16 09:00:00 AM,61.472,,,,,
5945,08/12/16 10:00:00 AM,63.005,,,,,
5946,08/12/16 11:00:00 AM,65.263,,,,,
5947,08/12/16 12:00:00 PM,67.553,,,,,
5948,08/12/16 01:00:00 PM,70.007,,,,,
5949,08/12/16 02:00:00 PM,72.804,,,,,
5950,08/12/16 03:00:00 PM,73.052,,,,,
5951,08/12/16 04:00:00 PM,72.265,,,,,
5952,08/12/16 05:00:00 PM,70.899,,,,,
5953,08/12/16 06:00:00 PM,69.557,,,,,
5954,08/12/16 07:00:00 PM,68.163,,,,,
5955,08/12/16 08:00:00 PM,66.290,,,,,
5956,08/12/16 09:00:00 PM,64.524,,,,,
5957,08/12/16 10:00:00 PM,63.091,,,,,
5958,08/12/16 11:00:00 PM,61.912,,,,,
5959,08/13/16 12:00:00 AM,60.872,,,,,
5960,08/13/16 01:00:00 AM,59.917,,,,,
5961,08/13/16 02:00:00 AM,59.153,,,,,
5962,08/13/16 03:00:00 AM,58.379,,,,,
5963,08/13/16 04:00:00 AM,57.829,,,,,
5964,08/13/16 05:00:00 AM,57.387,,,,,
5965,08/13/16 06:00:00 AM,57.160,,,,,
5966,08/13/16 07:00:00 AM,58.023,,,,,
5967,08/13/16 08:00:00 AM,59.239,,,,,
5968,08/13/16 09:00:00 AM,60.250,,,,,
5969,08/13/16 10:00:00 AM,61.666,,,,,
5970,08/13/16 11:00:00 AM,63.828,,,,,
5971,08/13/16 12:00:00 PM,65.884,,,,,
5972,08/13/16 01:00:00 PM,68.399,,,,,
5973,08/13/16 02:00:00 PM,71.318,,,,,
5974,08/13/16 03:00:00 PM,72.911,,,,,
5975,08/13/16 04:00:00 PM,71.942,,,,,
5976,08/13/16 05:00:00 PM,70.093,,,,,
5977,08/13/16 06:00:00 PM,68.571,,,,,
5978,08/13/16 07:00:00 PM,67.243,,,,,
5979,08/13/16 08:00:00 PM,65.905,,,,,
5980,08/13/16 09:00:00 PM,64.257,,,,,
5981,08/13/16 10:00:00 PM,62.684,,,,,
5982,08/13/16 11:00:00 PM,61.559,,,,,
5983,08/14/16 12:00:00 AM,60.679,,,,,
5984,08/14/16 01:00:00 AM,59.992,,,,,
5985,08/14/16 02:00:00 AM,59.584,,,,,
5986,08/14/16 03:00:00 AM,59.024,,,,,
5987,08/14/16 04:00:00 AM,58.486,,,,,
5988,08/14/16 05:00:00 AM,57.786,,,,,
5989,08/14/16 06:00:00 AM,57.474,,,,,
5990,08/14/16 07:00:00 AM,58.152,,,,,
5991,08/14/16 08:00:00 AM,58.992,,,,,
5992,08/14/16 09:00:00 AM,59.927,,,,,
5993,08/14/16 10:00:00 AM,61.537,,,,,
5994,08/14/16 11:00:00 AM,64.085,,,,,
5995,08/14/16 12:00:00 PM,66.429,,,,,
5996,08/14/16 01:00:00 PM,68.689,,,,,
5997,08/14/16 02:00:00 PM,71.124,,,,,
5998,08/14/16 03:00:00 PM,72.318,,,,,
5999,08/14/16 04:00:00 PM,71.425,,,,,
6000,08/14/16 05:00:00 PM,69.997,,,,,
6001,08/14/16 06:00:00 PM,68.774,,,,,
6002,08/14/16 07:00:00 PM,67.638,,,,,
6003,08/14/16 08:00:00 PM,66.344,,,,,
6004,08/14/16 09:00:00 PM,65.445,,,,,
6005,08/14/16 10:00:00 PM,64.813,,,,,
6006,08/14/16 11:00:00 PM,64.182,,,,,
6007,08/15/16 12:00:00 AM,63.572,,,,,
6008,08/15/16 01:00:00 AM,63.037,,,,,
6009,08/15/16 02:00:00 AM,62.694,,,,,
6010,08/15/16 03:00:00 AM,62.244,,,,,
6011,08/15/16 04:00:00 AM,61.848,,,,,
6012,08/15/16 05:00:00 AM,61.291,,,,,
6013,08/15/16 06:00:00 AM,61.043,,,,,
6014,08/15/16 07:00:00 AM,61.087,,,,,
6015,08/15/16 08:00:00 AM,61.944,,,,,
6016,08/15/16 09:00:00 AM,62.929,,,,,
6017,08/15/16 10:00:00 AM,64.225,,,,,
6018,08/15/16 11:00:00 AM,65.980,,,,,
6019,08/15/16 12:00:00 PM,67.960,,,,,
6020,08/15/16 01:00:00 PM,70.072,,,,,
6021,08/15/16 02:00:00 PM,72.384,,,,,
6022,08/15/16 03:00:00 PM,73.720,,,,,
6023,08/15/16 04:00:00 PM,72.480,,,,,
6024,08/15/16 05:00:00 PM,70.975,,,,,
6025,08/15/16 06:00:00 PM,69.814,,,,,
6026,08/15/16 07:00:00 PM,68.635,,,,,
6027,08/15/16 08:00:00 PM,67.221,,,,,
6028,08/15/16 09:00:00 PM,66.151,,,,,
6029,08/15/16 10:00:00 PM,64.877,,,,,
6030,08/15/16 11:00:00 PM,64.150,,,,,
6031,08/16/16 12:00:00 AM,63.615,,,,,
6032,08/16/16 01:00:00 AM,62.780,,,,,
6033,08/16/16 02:00:00 AM,61.516,,,,,
6034,08/16/16 03:00:00 AM,60.443,,,,,
6035,08/16/16 04:00:00 AM,59.347,,,,,
6036,08/16/16 05:00:00 AM,58.163,,,,,
6037,08/16/16 06:00:00 AM,57.463,,,,,
6038,08/16/16 07:00:00 AM,57.581,,,,,
6039,08/16/16 08:00:00 AM,58.411,,,,,
6040,08/16/16 09:00:00 AM,59.830,,,,,
6041,08/16/16 10:00:00 AM,61.783,,,,,
6042,08/16/16 11:00:00 AM,64.171,,,,,
6043,08/16/16 12:00:00 PM,66.493,,,,,
6044,08/16/16 01:00:00 PM,68.999,,,,,
6045,08/16/16 02:00:00 PM,72.017,,,,,
6046,08/16/16 03:00:00 PM,73.731,,,,,
6047,08/16/16 04:00:00 PM,72.987,,,,,
6048,08/16/16 05:00:00 PM,71.383,,,,,
6049,08/16/16 06:00:00 PM,69.921,,,,,
6050,08/16/16 07:00:00 PM,68.528,,,,,
6051,08/16/16 08:00:00 PM,66.825,,,,,
